0,1,2,3,4,5,6,7
825.07996,771.9406,51.785664,-276.87704,270.4596,678.69794,998.5126,-717.53094
850.23065,777.7114,99.75479,-255.4114,271.43936,615.127,1004.7189,-713.1409
545.7761,856.95746,115.52262,-415.83197,601.64996,510.13303,838.5397,-1046.6326
836.7163,773.37427,71.82537,-268.26926,270.51727,652.12573,1001.66956,-716.6395
-420.7768,398.08307,469.607,356.46704,542.35205,680.1565,184.98962,-839.5216
434.26178,882.9512,140.46548,-465.84464,729.35297,445.36478,771.2633,-1177.6455
484.9573,814.47284,157.98386,-396.94125,553.1166,546.18427,788.82135,-1050.5559
-325.52234,367.01215,461.61356,407.69058,437.42206,717.5262,233.95361,-738.7981
759.1204,773.90234,70.0269,-331.37888,303.67917,683.95386,954.21704,-799.9918
-695.63794,482.99805,573.6773,198.51889,862.8836,487.45306,15.471494,-1195.991
-390.40094,386.68903,458.44684,371.67075,503.63843,703.89703,202.20357,-802.8979
-659.7463,473.55325,549.5915,233.05981,837.0115,504.10886,41.89926,-1140.6581
715.53424,802.6262,63.12094,-335.54617,394.22113,632.531,938.23413,-841.3056
817.753,769.07745,32.30859,-285.94595,269.13043,703.90533,996.5262,-720.9933
-579.7472,463.14145,564.5138,285.55795,767.01904,496.2299,85.31244,-1054.0946
-701.8178,489.8297,562.65436,217.57524,899.106,461.92715,15.741958,-1195.3336
-659.809,474.4548,544.6361,237.37608,843.6202,500.8398,41.529507,-1140.7931
503.7903,858.0048,149.19095,-445.16797,617.91437,495.84973,807.2722,-1099.1096
799.0268,754.98724,65.2277,-305.67807,240.91591,717.24554,975.2394,-745.72736
-575.66516,444.4876,545.9845,252.2459,704.4519,579.5183,85.989235,-1047.3568
496.5898,861.9515,102.604355,-446.33347,650.13525,512.09644,809.9282,-1103.6931
820.72906,769.07855,40.730244,-281.83237,269.59885,694.0326,996.65204,-720.6446
837.1308,774.73047,78.27224,-264.36163,271.08005,644.37164,1001.0865,-715.2328
-315.61334,375.2023,485.9391,417.74063,438.8374,685.57135,238.84438,-732.3298
817.0342,762.11597,38.840668,-292.02835,261.174,708.272,991.66254,-730.52576
786.49133,778.52124,44.049072,-300.07208,307.64743,680.494,978.7255,-757.9215
725.20966,794.90247,59.145947,-331.3683,382.65607,640.4827,942.2668,-835.21106
-334.048,365.15533,448.50848,401.84116,437.76706,736.47626,231.54102,-739.46735
-460.78058,410.3073,498.63663,336.73038,600.4873,628.16736,155.4023,-904.0523
821.721,764.1359,47.946896,-275.95572,269.37366,685.80176,993.7491,-723.5775
-563.3353,450.96997,528.8557,288.37915,728.4676,553.43317,100.528824,-1018.92255
812.929,762.0246,29.304178,-293.88406,263.69025,717.9675,992.3923,-728.7679
813.3318,768.01373,22.373264,-291.43768,269.2179,717.1367,996.4303,-721.36273
455.64325,886.6692,148.21329,-463.3381,721.7781,433.45856,782.6866,-1168.9473
805.23315,768.28015,19.948715,-291.42563,270.49,723.7828,993.8013,-719.9193
573.51263,850.6345,112.25242,-405.47354,575.3383,518.6048,852.7866,-1022.3645
779.0467,756.767,22.507874,-278.3,271.94043,730.10614,976.2161,-723.8924
851.07904,777.9161,101.10062,-254.7329,271.41724,613.26685,1004.79767,-713.1223
-440.08206,409.5729,494.72662,350.55862,577.38794,636.9008,170.80974,-871.8218
560.58887,834.4095,119.9043,-433.28827,535.47424,564.33923,839.3358,-1036.6638
-334.20758,369.42642,447.67398,400.81415,437.17456,735.4128,234.11633,-737.41974
450.84668,872.6964,215.47327,-394.83743,701.0078,375.6667,771.11017,-1129.529
819.396,770.0673,44.214622,-284.34146,266.83063,693.8278,996.3477,-721.2877
422.15665,871.1126,149.01276,-436.38504,710.33325,454.27972,764.2281,-1148.8185
813.6932,770.302,31.580091,-286.4315,270.30554,706.7194,996.399,-718.92566
-672.7399,483.83633,548.0598,231.33527,856.97894,493.71414,38.25137,-1148.168
472.00885,881.4301,129.29861,-457.9871,693.2438,464.94785,796.0506,-1139.1948
820.6564,764.3442,37.349323,-282.608,268.85413,697.9097,995.4018,-724.00195
848.51495,778.1286,96.77406,-256.8246,271.59122,618.54425,1004.6995,-712.53625
-328.36435,369.21277,465.6663,399.66272,431.05783,722.552,233.09628,-741.3351
-434.1097,417.41824,527.6413,359.2875,589.52826,590.2987,170.1036,-878.9168
566.30414,850.59644,96.16246,-413.905,575.5133,538.5041,851.70844,-1023.8807
-320.30093,374.10333,475.79605,413.0966,438.2847,697.96436,238.4981,-733.31726
-496.20926,419.09885,509.56442,295.62024,607.91394,641.48724,136.50383,-943.84265
817.7827,767.37946,72.898056,-309.79022,240.38528,700.87103,988.2013,-739.6
771.47516,787.0326,101.949875,-330.4382,306.6329,645.2074,960.21484,-800.9854
824.4793,771.1984,50.620644,-277.46478,270.1638,680.9299,998.13666,-718.4981
779.08936,755.23676,59.002052,-254.22243,274.6985,687.90686,969.24,-721.00446
676.26746,810.7265,71.9881,-355.94952,443.60782,605.36145,911.4568,-897.32574
528.5347,848.0849,102.450356,-438.94992,595.40485,543.65686,826.11487,-1068.4977
-562.20624,440.7904,512.05676,285.32996,720.5883,575.4218,98.533226,-1021.76807
-295.9263,380.08334,524.8014,435.58905,440.15036,633.61707,243.37492,-727.78094
-549.7807,437.68954,499.03354,291.08533,698.4342,599.16864,108.03672,-996.9702
-325.53214,370.64056,464.3084,408.56686,437.5899,713.2406,235.64714,-736.10443
485.93353,872.11255,130.35152,-461.3467,666.9926,482.35995,800.53815,-1131.5676
-442.47568,410.2729,502.0438,347.6494,582.4922,626.6681,164.97554,-884.1442
716.8205,799.87836,52.40786,-337.66513,388.94827,645.1671,938.1001,-841.17773
-363.02814,381.9908,482.49863,390.98297,489.47452,675.97485,209.95613,-789.5822
-322.3618,373.5964,472.2167,411.58875,438.25327,702.93634,237.52017,-733.6434
482.52994,878.94977,126.682594,-452.98846,680.701,471.35565,802.8245,-1125.6938
-545.8301,442.83395,513.91406,295.30008,701.7627,578.71814,110.633545,-996.3241
-484.1061,423.3887,501.26437,328.10785,627.556,616.0305,145.96408,-921.3696
715.37604,797.44165,60.323097,-330.93573,387.65637,639.3374,936.9533,-838.63025
806.4561,761.1174,31.808113,-291.7559,267.05505,715.00165,986.6251,-733.3097
-540.8556,442.92877,526.1572,300.4937,703.51154,562.35876,111.369,-996.4628
-587.314,453.2995,516.1248,272.99765,747.9,563.08167,87.11409,-1043.9698
-327.6955,372.41345,461.94684,406.94586,437.84662,716.9275,236.1615,-734.979
816.72296,767.99524,55.346386,-302.24857,250.56279,705.51184,991.2071,-733.28033
-289.56372,383.24423,535.03076,440.17535,439.29935,618.27625,245.72157,-726.9609
-480.42972,424.6291,508.18747,330.73083,627.54834,607.09674,148.03662,-919.7726
-578.4683,455.6786,533.43317,280.89236,748.4424,539.71686,89.56291,-1041.8486
-578.4683,455.6786,533.43317,280.89236,748.4424,539.71686,89.56291,-1041.8486
-603.1506,463.3828,535.6503,267.52573,775.09625,531.70953,78.07337,-1065.979
-327.53275,372.9829,462.06235,407.16333,437.86313,716.9188,235.56212,-734.8614
-315.70413,375.06717,516.69037,394.76328,414.0969,686.67523,233.05481,-747.44977
-537.1028,450.10416,552.60114,306.85577,715.4447,521.791,108.30007,-1006.7914
819.11255,764.5139,35.07718,-283.83197,269.03564,700.51575,995.4904,-723.3679
-556.25934,449.75977,529.79846,292.33887,722.095,552.17505,102.88186,-1014.77356
-303.3532,378.6388,540.39325,406.46667,415.55078,653.7063,236.5425,-743.8727
645.7135,812.4913,89.32641,-397.6792,443.4505,618.6982,890.1357,-941.6217
551.4738,848.0226,129.25165,-397.9085,591.2645,499.4125,837.61285,-1035.6456
-401.00317,397.20795,500.55423,373.379,539.28516,640.54486,189.17825,-834.54175
809.335,766.8964,57.045586,-267.5883,272.26978,678.69604,988.4751,-717.91785
705.90656,802.2694,66.80866,-341.3554,408.61823,622.60944,930.32794,-861.0923
741.15405,780.38837,39.798275,-318.21777,346.60608,678.5134,952.50775,-801.7802
454.22223,890.73975,148.31615,-463.60287,722.08325,432.91043,783.8417,-1166.1652
-431.4245,400.94577,522.02405,317.08322,519.911,669.90607,168.36003,-878.9672
-670.65173,479.8771,540.8117,230.95163,851.7679,503.32523,38.687386,-1146.7717
477.54822,868.6939,118.93334,-464.87927,666.26807,498.368,797.25934,-1133.194
751.923,793.92957,86.32737,-334.5106,334.76022,645.7278,954.0383,-812.1155
568.3719,850.1459,96.56366,-411.5436,571.5958,541.47614,853.4436,-1018.487
-637.88934,473.07007,543.8247,249.70277,818.4191,508.07614,55.43579,-1112.4541
777.2792,776.40717,62.771324,-319.04236,289.061,689.85187,968.4761,-773.3159
-702.4987,490.5539,563.0146,217.53085,899.41113,461.8732,16.28188,-1194.5808
530.9113,860.1299,109.36165,-424.21783,612.6935,516.0525,832.5817,-1056.8884
-647.73883,465.34308,563.8174,211.23901,786.92194,537.261,42.770744,-1138.0349
710.7096,792.0058,55.418797,-323.4223,377.88803,653.8845,935.8799,-826.225
-454.11945,418.77393,519.8501,347.83447,606.2406,597.8773,159.16444,-897.11334
706.23114,807.1855,65.28366,-342.46527,408.66595,622.873,931.19403,-858.483
821.5576,770.2175,41.67658,-281.608,269.51202,691.89734,997.52295,-719.8441
-323.0233,365.86584,513.12384,373.82693,399.142,714.107,225.79666,-762.92596
-327.6736,364.7937,504.10156,369.6051,398.85458,726.4046,224.69551,-764.0009
549.16003,838.3772,152.53314,-365.1319,575.4225,484.57288,832.48285,-1012.3157
-338.77472,363.3719,473.70013,369.52515,408.32117,752.31647,223.79709,-759.3914
-426.64062,398.54257,484.50308,356.6544,557.941,656.17896,176.69354,-857.36163
-540.7518,444.6091,531.14124,300.94125,706.7929,553.7696,110.2644,-1000.7094
714.3557,797.07245,96.658134,-374.30722,351.73383,653.68243,929.27466,-864.9327
817.44086,767.5026,34.53933,-284.4156,269.18082,702.32556,995.8249,-721.9144
-381.0,387.5015,471.20288,378.79538,500.74307,688.008,205.85893,-798.8733
568.9013,846.5319,95.82996,-410.81384,570.9493,541.3464,852.4661,-1020.8129
-648.1881,471.55515,528.12714,240.83337,820.5194,528.37256,52.477005,-1117.1624
532.26227,866.3167,150.91228,-425.54987,632.141,460.0258,823.27405,-1085.6057
721.2351,796.9888,59.560608,-334.8287,389.1538,636.4597,939.1009,-842.5012
-562.1948,446.78143,519.8429,287.3469,723.9611,563.8456,98.8834,-1020.5145
592.3785,841.4237,92.19478,-396.17926,539.9062,556.3793,868.13715,-986.1615
813.53345,762.48,33.59972,-282.8728,269.39673,705.4646,992.34625,-724.4106
765.33514,783.3484,41.1515,-309.5851,325.9826,679.6301,967.6656,-776.4286
-321.7862,369.212,472.02414,411.9537,438.13208,704.39215,236.14906,-736.4356
796.6158,778.41833,64.445496,-285.33887,302.73486,656.0319,980.35156,-751.0327
552.9378,817.30255,114.88171,-354.6886,534.34705,550.9359,837.5974,-977.7209
487.8846,887.8105,173.13405,-437.90775,696.9004,408.48334,799.4774,-1133.7224
713.76807,796.24084,96.59393,-373.42743,351.46158,653.45917,928.1937,-865.5849
487.51605,887.0385,171.52629,-438.47693,696.5989,410.22845,799.1577,-1134.3873
556.59235,855.10767,116.93215,-410.69623,592.2484,509.90442,843.92365,-1037.332
556.5964,860.6526,140.587,-403.47958,601.95,477.2411,841.7471,-1042.0255
-328.81717,365.0025,454.07108,405.50333,436.629,726.5396,231.88991,-740.6556
797.21844,775.9381,55.073074,-286.55118,296.69107,670.4912,982.34186,-745.3669
752.45166,778.8036,36.472565,-316.09592,336.99884,682.9789,958.37317,-793.5849
-534.00464,436.21378,501.0486,299.68195,681.5048,601.82367,119.53682,-976.5246
716.17883,802.43665,63.532608,-334.95026,393.79172,631.4825,937.9406,-841.885
772.57983,781.337,51.057926,-301.51498,321.90826,667.8384,969.01056,-772.28564
-358.4986,373.4908,456.3337,389.40033,468.88672,717.1345,216.40309,-771.382
611.4875,855.4862,172.86836,-374.83273,570.4766,438.87616,864.639,-1008.5973
761.8675,781.73474,55.6115,-307.42636,337.72705,657.66327,961.0459,-791.09106
644.34863,792.9303,85.314926,-330.43472,436.22388,611.44666,889.5828,-891.5496
718.0577,802.6331,66.9258,-333.32773,393.7782,626.85144,938.31885,-841.7589
674.5885,811.24646,71.12121,-356.68896,444.02927,607.20386,911.98175,-896.45715
-530.7402,437.09042,502.96915,302.80832,677.2508,603.1799,122.31994,-968.8015
611.119,856.287,173.14012,-375.0453,570.72125,438.93118,864.8329,-1007.8943
706.9633,810.94946,87.09905,-335.89096,416.91205,594.1527,929.7793,-862.40704
-579.597,463.17175,564.30426,285.7682,766.6907,496.10922,85.016304,-1054.4431
757.6927,780.4675,47.041462,-311.34958,337.38953,668.88086,959.8761,-792.1273
768.15497,748.8026,47.510757,-256.24142,274.26303,704.89667,963.0804,-724.9516
819.61884,768.1266,33.617287,-285.27594,268.63336,701.6332,996.7134,-722.0192
432.09412,885.49146,132.05171,-487.35416,723.3824,465.71884,772.928,-1185.2092
-323.10007,372.0541,469.4031,411.46426,437.7591,706.5693,235.3263,-735.3118
819.54315,768.36804,49.703674,-275.31845,270.18512,683.3474,994.7153,-719.843
-434.59128,402.62393,487.94296,353.14438,567.68195,650.67523,172.87491,-864.3262
498.1004,873.28937,125.88888,-444.58176,663.9336,476.45752,810.1154,-1111.212
-330.7678,372.51987,457.6011,404.60782,438.13437,723.4919,235.82188,-734.6276
813.5439,767.072,38.946045,-289.05283,264.64493,706.1175,993.096,-724.6687
-328.7251,369.80835,458.3472,406.67172,437.42685,721.71277,233.29752,-737.10187
796.58185,778.4186,64.45534,-285.35306,302.75085,656.0345,980.3772,-750.9971
715.9227,792.4302,101.01292,-369.57126,350.9634,647.1394,925.6893,-868.08685
462.6684,894.5044,167.40659,-456.53568,724.0235,407.77356,787.5653,-1162.1692
574.0621,842.37714,100.55214,-403.55206,564.5263,538.4989,853.40533,-1015.5058
566.1837,843.337,86.409615,-409.625,564.21387,556.5606,851.4892,-1015.37195
-629.9851,468.27985,541.9568,248.12108,799.88135,523.35614,60.608723,-1101.8872
791.80023,780.1182,125.56427,-329.73038,278.64792,640.0131,965.5364,-794.8086
719.8177,794.51733,56.762363,-345.52377,376.73505,653.5367,937.54144,-845.10345
550.1097,857.00525,111.919365,-421.3677,596.94244,515.94196,840.66455,-1047.3966
-647.5482,478.07144,552.23065,245.88177,832.7134,493.06824,50.811855,-1124.3024
-663.6085,476.1059,544.63855,235.96019,846.39136,501.71713,40.930317,-1141.0745
-645.7135,469.25146,533.71,244.33638,820.1876,524.48016,52.821056,-1114.4609
-327.24454,365.6722,457.667,406.92258,436.78357,721.9646,232.47527,-740.0365
649.1281,824.2005,79.14843,-369.10834,474.4204,589.1626,899.5405,-922.10693
-476.30276,418.99023,496.3817,331.15805,617.0446,623.9449,150.62608,-912.5913
-453.6547,411.01205,486.21286,341.6177,586.0722,647.8844,165.49562,-880.82495
-386.5754,392.92612,502.75552,378.63498,520.4027,646.72284,196.01768,-820.1885
-302.97076,378.70062,510.8351,429.21567,439.4336,651.8583,241.87978,-729.3064
816.2637,766.0629,32.93664,-285.20404,269.8623,704.20624,995.2935,-721.5726
802.20386,769.0312,54.119797,-278.8716,285.90265,676.41943,983.9848,-735.72253
799.7575,773.9389,34.739914,-295.86737,289.76645,696.0524,987.48175,-741.24146
798.90814,780.47577,63.881847,-288.34634,304.62546,653.6931,981.85815,-752.8713
-335.45853,373.4734,452.66617,401.71753,439.0354,732.3378,235.06302,-733.36725
-449.95938,408.00208,483.56018,342.94382,581.64124,650.52985,166.75853,-879.362
-314.92563,369.23294,481.96283,417.51514,437.3888,689.42413,236.45486,-737.1739
814.7379,767.6677,28.599657,-287.09705,268.9504,709.4949,995.161,-722.02673
-428.5844,400.4049,483.94922,346.405,545.8334,669.76886,176.9059,-857.065
818.7423,764.59186,33.821243,-284.61752,268.83423,702.4941,995.7365,-723.6752
817.1842,767.87305,33.070496,-284.28497,268.8388,702.75696,994.9226,-721.94025
817.8634,767.955,32.86188,-285.16153,268.9761,702.9381,996.04346,-721.6493
827.87427,770.8566,55.81722,-274.33112,269.65292,673.1818,998.43274,-719.1455
-711.9469,493.99045,553.177,211.02472,901.7574,475.8164,15.673926,-1193.2269
818.7958,767.07275,30.855871,-286.00488,268.1273,704.86285,996.0608,-723.25726
817.5622,769.1921,31.743647,-286.64194,269.4254,704.944,996.92053,-720.61523
821.55975,769.5831,42.49354,-280.88925,269.8184,690.7003,997.2199,-719.6705
-509.49866,426.85757,531.3816,302.68875,652.38226,586.4951,122.63158,-974.31744
571.7425,840.6587,86.01318,-409.4007,561.238,557.6897,854.2101,-1013.3311
-500.78638,429.14468,512.4975,319.71515,653.3189,592.36237,134.58923,-949.12933
722.71173,795.5534,60.401257,-344.1068,376.8097,647.9167,938.2201,-844.3794
673.67523,811.0116,99.804474,-375.24466,428.31104,601.70184,905.10205,-913.80194
-332.76547,367.4382,448.0149,401.88528,436.6762,734.7639,232.34178,-739.3371
635.4238,823.1962,89.71615,-382.0497,485.82037,580.13464,886.60516,-949.3078
815.56696,763.74945,33.44284,-296.7875,260.40768,715.8902,992.6032,-729.99927
-695.03894,484.31714,547.04755,218.24625,882.6787,487.1863,22.465029,-1180.2244
-332.05295,365.34845,449.8175,402.63397,436.8209,733.49347,232.1892,-740.4142
-541.1399,444.4223,530.7475,301.23157,706.4185,555.24896,110.17104,-999.4385
815.24146,768.53046,37.609875,-281.48856,269.81384,698.168,994.2382,-720.18634
426.28604,873.4735,112.752174,-462.49677,706.89215,495.6121,774.14594,-1153.1213
-327.88327,372.988,462.20386,407.05075,438.0338,716.9567,235.78658,-734.51166
-343.30914,370.78387,456.43857,397.5659,452.57272,721.61615,225.4197,-753.75104
736.5253,775.4581,43.864677,-307.07132,341.03766,678.8409,947.5075,-794.8256
800.0559,758.7196,130.27644,-216.84499,278.5798,597.9564,970.3533,-713.17114
820.7438,771.9884,49.000877,-278.1162,270.6626,684.37384,998.089,-717.31104
-322.52182,371.41052,470.79346,412.0571,437.8721,705.0767,235.28838,-735.4885
545.2499,857.37836,115.799446,-416.0859,602.06354,509.50458,839.204,-1045.4758
485.68222,871.9034,110.965004,-455.34024,669.32605,496.1472,806.7386,-1118.1664
819.9134,769.09454,44.61905,-279.09137,269.73715,689.0693,996.0074,-719.93335
814.6448,768.0759,27.479553,-289.03067,269.39453,711.58185,996.9148,-721.15546
-697.03046,486.85727,596.1279,178.00954,839.89844,494.2071,15.112292,-1200.9866
-400.08545,406.00882,520.43884,377.14398,548.5868,611.3584,189.55696,-837.9955
-654.6063,469.51154,548.3323,227.58183,820.98724,517.1899,43.035973,-1139.6243
757.2151,790.2583,55.939007,-315.26315,347.01328,653.88055,961.4698,-796.02924
-311.21225,375.602,495.07373,421.73602,439.16476,673.29645,240.55101,-731.3288
-598.56305,449.00897,505.9115,264.31342,755.435,575.4697,80.96042,-1056.5486
-330.68497,368.7045,480.70523,384.39664,416.21976,728.3853,228.59456,-750.6667
597.1771,835.2465,90.16101,-396.5474,538.4963,556.71954,866.8066,-991.1819
603.4804,830.05286,90.732315,-410.14108,510.70465,582.7944,869.3303,-987.4646
817.79755,763.588,35.456093,-283.20828,269.18826,700.658,994.9717,-723.56744
-333.94064,368.3506,493.6647,363.5938,399.25208,739.3338,225.69937,-761.895
-326.18964,372.21887,482.82135,410.17145,448.8338,687.224,230.39581,-749.44476
665.6584,797.6133,72.49593,-331.79398,421.8011,625.54755,908.3477,-868.959
452.13272,853.96875,159.72803,-405.8061,671.3604,455.58923,777.1701,-1111.662
728.5796,791.672,55.1947,-319.67017,364.38525,655.1929,946.8429,-811.7855
716.52,800.04297,105.6428,-370.51498,352.9538,642.44836,930.37646,-861.643
724.02356,777.0252,65.79184,-300.41846,356.55283,650.1359,937.4166,-808.3061
591.936,841.4978,90.482056,-398.6277,541.78064,556.7748,867.2283,-990.27313
432.6792,883.6959,132.03488,-465.65076,721.5206,462.34363,775.8583,-1165.2797
-336.6925,367.42395,441.7974,397.9672,436.7837,743.2201,233.6751,-739.0263
565.50507,838.9458,80.8154,-411.51422,562.1231,566.50055,852.7209,-1013.10895
-331.99118,366.9852,476.33957,380.39294,413.91135,735.3952,227.78252,-753.64703
605.4385,834.6479,82.16021,-392.8667,523.07556,572.9603,875.4619,-972.32434
-612.3123,456.843,524.92944,260.7854,781.30664,543.1631,69.27863,-1080.3779
604.349,836.1715,96.17774,-392.03577,534.39484,549.83124,870.8957,-984.6877
-347.25894,369.18832,497.00137,364.0633,426.2616,719.33704,214.12068,-784.1125
-327.17633,371.97998,462.35608,406.91495,437.7951,715.9818,236.75456,-735.08325
-347.19553,381.14136,478.72495,398.9471,468.8944,686.5321,222.43846,-764.97504
827.06995,771.0264,56.590492,-274.2442,270.4456,672.27496,998.75635,-717.8148
-332.2059,369.36597,452.16626,403.02625,437.5313,729.9833,234.06664,-737.028
728.6322,791.66797,55.18825,-319.6562,364.37308,655.19476,946.81696,-811.83405
810.5372,763.2647,22.029045,-290.31625,269.44122,719.5446,994.0236,-723.7348
567.6143,847.7173,95.614944,-414.1227,575.29254,538.9067,851.4079,-1025.6771
-608.461,457.44443,530.3231,263.21976,779.9765,536.7662,72.578445,-1076.9513
-314.5904,369.33826,482.91238,417.80533,437.7527,688.28235,236.69824,-736.6218
487.71863,887.7664,173.29286,-438.07748,697.1365,408.56995,799.7736,-1133.4601
808.0659,765.8461,26.574108,-286.4425,269.71527,714.40356,992.1924,-721.96423
545.02484,853.75635,102.367004,-419.80405,596.8561,527.5935,838.87946,-1045.3538
827.6257,771.29034,56.130974,-274.57394,269.9379,673.3072,998.7186,-718.6496
663.79944,820.8364,78.042595,-361.89087,459.005,594.68207,907.1498,-906.7867
441.8679,886.87396,123.850075,-474.82974,721.4135,465.5955,780.73706,-1169.1134
440.29636,885.37897,180.43158,-514.5006,678.8048,467.009,768.3045,-1197.5782
-715.08356,492.81006,545.3116,207.36296,901.2774,485.97525,14.976993,-1194.704
821.938,769.35724,45.430595,-279.0615,269.58557,687.29376,996.789,-720.0798
773.86414,750.6847,81.29341,-237.16692,276.74042,663.9353,961.4137,-720.5608
673.4201,817.2513,68.70183,-359.88803,444.62234,610.5551,914.8987,-892.61597
-568.3609,443.35504,569.9095,247.6587,695.3643,560.38293,84.76316,-1057.7367
-569.33606,454.22742,538.45856,286.7348,741.04156,537.29913,95.15696,-1030.9164
-328.1197,371.82446,462.61694,407.47278,438.36008,717.219,235.3774,-734.8635
594.84204,856.46576,145.30693,-387.91562,571.3988,474.52835,860.517,-1010.73676
-333.38245,364.08698,445.99936,401.44537,436.65936,738.0165,230.98303,-741.2571
572.34436,846.1551,99.79454,-409.7602,571.4876,535.8601,853.7787,-1020.3724
821.4884,769.3791,44.546116,-283.15704,267.3969,691.85333,996.58026,-721.66223
819.4045,769.3497,35.441715,-285.23456,269.63577,700.36975,997.6416,-720.275
759.78125,788.52606,54.417187,-314.56415,344.6347,654.4466,962.0879,-795.9512
-540.85016,447.5845,537.3823,301.67847,710.2176,544.64795,110.446915,-1002.115
831.1511,769.94293,116.22319,-311.03146,228.11673,667.477,989.1155,-745.06165
755.8973,785.6847,48.841766,-317.50754,345.82794,662.19934,959.25934,-799.9719
808.26654,767.30334,27.682352,-286.66382,270.36325,713.2195,993.3903,-720.3264
-547.5941,449.29416,540.0508,298.951,718.66364,539.1668,106.55101,-1009.694
814.462,766.71747,54.739143,-307.02908,247.81583,711.63806,989.8782,-735.6329
808.60425,765.5955,19.514528,-291.29745,268.98953,722.884,994.09265,-723.1635
804.16486,764.88794,69.595566,-307.70074,241.888,710.0931,981.6136,-739.09534
787.99255,758.03424,53.26218,-261.74792,273.9798,690.9741,976.1402,-720.3337
595.8609,839.0735,90.30802,-396.05667,537.2855,558.5686,869.4349,-985.16437
-528.9987,456.67538,587.2171,317.7283,725.00494,477.4824,110.406845,-1007.1003
732.853,797.8589,71.14515,-321.2402,377.39383,625.9685,944.7116,-826.2612
830.29846,771.9723,61.073742,-272.1833,270.02267,666.5478,999.279,-718.1854
820.43854,768.26526,67.86319,-295.85837,251.4547,689.91785,991.38196,-731.8843
-326.16455,370.6533,462.31897,407.97168,437.5115,716.2039,234.40114,-736.60706
746.4041,791.1786,58.289265,-315.50684,354.37152,649.7646,955.1157,-802.3632
821.5048,769.62415,93.19641,-299.34787,242.2813,676.3703,988.71106,-735.6922
810.68616,765.4858,30.445436,-284.61624,269.59952,709.1559,993.1349,-722.28424
448.61035,887.9141,130.19737,-471.63177,719.20276,457.881,784.5564,-1164.9176
-487.85803,417.3902,491.16498,324.12445,627.4129,630.7199,142.31111,-925.36365
-709.03186,485.61877,591.85944,175.1936,860.249,487.2072,4.7285805,-1220.6575
820.70325,768.8224,88.21012,-317.7851,231.30786,697.0336,988.1142,-744.5781
-640.8399,471.22833,536.0414,246.58824,816.444,519.7816,56.609474,-1110.1246
586.7261,855.7802,132.53453,-393.94675,571.2318,493.0723,858.776,-1011.5935
435.41687,886.49286,130.51375,-470.66867,725.08264,459.68597,775.78076,-1171.5446
735.8772,792.7579,46.705166,-328.17026,364.66724,660.1141,949.78564,-817.5477
506.6099,858.0585,140.69398,-479.83252,599.0989,530.0979,808.36774,-1113.0741
821.95386,769.0261,59.175873,-270.54974,270.77026,672.5505,994.77545,-719.06104
-321.14087,368.03113,471.3904,412.4089,437.6944,704.16895,235.45174,-737.47095
616.65076,835.4872,88.354126,-388.5308,518.7168,562.9997,878.8674,-969.2371
723.8596,793.2805,65.55484,-313.36148,368.65686,642.0478,942.44556,-811.8452
826.2846,771.42316,59.596333,-271.4333,269.9374,669.4193,997.22534,-718.5847
-698.18286,485.79855,574.0518,198.11713,864.0457,489.56082,15.262068,-1193.5508
678.35315,802.00134,73.71584,-331.18594,416.25766,621.6524,914.5285,-861.9435
-325.6078,366.61673,461.29938,408.22598,436.94925,717.3708,233.33789,-739.39056
761.5146,779.30975,34.26855,-311.08698,324.53586,689.26447,965.0197,-779.53467
-637.26373,470.74396,533.1818,248.76768,810.9096,525.5702,57.3303,-1105.0516
833.33215,774.67084,65.69159,-274.29453,267.73837,663.60046,1000.71387,-718.5303
-582.5183,439.2277,541.57135,236.2333,696.1215,595.56793,79.22912,-1063.3983
556.315,857.0844,116.7758,-410.75403,592.02625,509.60556,844.0901,-1036.4949
818.72955,769.0512,39.571907,-282.09888,269.4564,695.6953,996.6256,-720.50415
604.33746,835.2589,82.46028,-393.22406,524.6777,571.0331,873.76306,-975.56854
799.21405,761.245,27.698595,-280.54617,269.66837,715.8105,984.8816,-724.4957
-323.11945,374.59805,471.8322,411.17352,438.20523,704.04535,237.83768,-733.41235
-473.50262,416.37866,491.08102,331.8675,611.2815,632.5578,152.09578,-908.6697
765.1515,772.6526,34.278133,-298.77063,309.6989,697.9007,966.6349,-763.15076
648.9936,803.1796,97.34696,-328.28894,445.721,587.6748,892.93677,-892.7042
744.1291,793.0183,64.36912,-315.97668,360.75473,639.6754,952.3369,-810.0824
-633.87396,466.30167,551.5781,231.33559,785.69104,533.537,55.169277,-1113.2211
743.6908,794.08795,63.837402,-318.13068,362.6666,639.4012,952.6754,-811.68677
538.6278,859.9918,117.3769,-420.45694,611.7049,503.7542,833.71906,-1058.1721
563.6962,851.9388,110.95731,-407.7458,581.1739,519.92566,848.06323,-1028.021
688.7901,802.4188,98.586006,-391.92773,381.525,642.2171,912.1261,-901.7233
803.83575,759.22504,135.59258,-213.64262,277.8524,590.54846,970.0899,-714.19
669.9908,806.31067,59.398205,-358.36993,439.86414,623.87756,909.1315,-897.0928
814.9886,767.2396,32.22445,-284.3865,268.889,704.75385,994.34424,-722.1725
-286.60803,384.24997,581.7776,417.46017,411.92688,607.8592,239.8399,-742.0753
-542.0997,432.05212,495.1712,294.44376,688.41473,607.57635,111.82929,-989.8888
