price,size,price/size,balcony,juliet_balcony,basement,terrace,loggia,yard,attic,floor,rooms,bathrooms,state,building_type,built_year,elevator,furnished,kitchen_separate,kitchen_kitchenette,kitchen_window,separate_restroom,shower,bathtub,bidet,bathroom_window,offering,date_listed,street,subdivision,borough
9800,106,92.4528301886792,1,0,0,0,0,0,0,1,4,2,very good,,2006,1,1,0,1,,0,,,0,0,agency,2023-06-17,Rymarska,Grabiszyn-Grabiszynek,Fabryczna
9800,106,92.4528301886792,0,0,1,1,0,0,0,6,3,2,,,,1,1,0,1,,0,,,0,0,agency,2021-03-05,Czysta,,Stare miasto
9800,137,71.5328467153285,0,0,0,1,0,0,0,2,5,2,,apartment building,2010,,1,0,1,,0,,,0,0,agency,2023-06-01,Wiwulskiego,,Śródmieście
9500,80,118.75,1,0,0,0,0,0,0,3,3,2,very good,,2019,,1,0,1,,0,,,0,0,agency,2023-06-13,Witolda,,Śródmieście
9500,86,110.46511627907,1,0,0,0,0,1,0,0,3,,very good,,,,,0,1,,0,,,0,0,agency,2022-03-12,Saperów,Borek,Krzyki
9500,93,102.150537634409,0,0,0,0,0,0,0,7,4,2,,,2022,1,1,0,1,,0,,,0,0,agency,2023-06-16,Jedności narodowej,Nadodrze,Śródmieście
9500,93,102.150537634409,0,0,0,1,0,0,0,7,4,2,high standard,,2022,1,1,0,0,,0,,,0,0,agency,2023-05-09,Jedności narodowej,,Śródmieście
9500,98,96.9387755102041,0,0,0,0,0,0,0,20,2,,,apartment building,2009,1,,1,0,,0,,,0,0,agency,2016-05-10,,Powstańców śląskich,Krzyki
9500,100,95,0,0,0,0,0,0,0,36,3,,,,,,,0,0,,0,,,0,0,agency,2015-12-10,,,Krzyki
9500,100,95,0,0,0,0,0,0,0,36,3,,,,,,,0,0,,0,,,0,0,agency,2015-10-01,,,Krzyki
9500,102.5,92.6829268292683,0,0,0,0,0,0,0,36,3,1,high standard,apartment building,2013,1,,0,1,,0,,,0,0,agency,2015-04-21,Gwiaździsta,,Krzyki
9500,103,92.2330097087379,0,0,0,0,0,0,0,35,3,,,,,1,1,0,1,,0,,,0,0,agency,2022-11-30,Gwiaździsta,,Krzyki
9500,103,92.2330097087379,0,0,0,0,0,0,0,44,3,1,high standard,,2013,1,,0,1,,0,,,0,0,agency,2015-04-21,Gwiaździsta,,Krzyki
9500,104,91.3461538461538,0,0,0,1,0,0,0,4,4,,very good,apartment building,2018,1,,0,1,,0,,,0,0,agency,2023-05-04,Kościuszki,Przedmieście oławskie,Krzyki
9500,104,91.3461538461538,0,0,0,1,0,1,0,4,4,1,high standard,,2017,1,1,1,0,,0,,,0,0,private,2023-04-13,Kościuszki,,Krzyki
9500,104,91.3461538461538,0,0,0,0,0,0,0,4,4,,,,2016,1,,1,0,,0,,,0,0,agency,2018-09-07,Kościuszki,,Krzyki
9500,106,89.622641509434,0,0,0,1,0,0,0,4,4,1,,apartment building,2018,1,1,0,1,,0,,,0,0,agency,2023-04-14,,,Stare miasto
9500,107,88.785046728972,0,0,0,1,0,0,0,4,4,1,,apartment building,2018,1,1,0,1,,0,,,0,0,agency,2023-03-17,,,Stare miasto
9500,107.4,88.4543761638734,0,0,0,0,0,0,0,11,3,,high standard,apartment building,2012,1,,0,0,,0,,,0,0,agency,2019-05-17,Gwiaździsta,,Krzyki
9500,127,74.8031496062992,0,0,0,0,0,0,0,2,3,,high standard,apartment building,2012,1,,0,0,,0,,,0,0,agency,2020-11-12,Witolda,,Stare miasto
9500,131,72.5190839694657,0,0,0,0,0,0,0,4,4,2,,,,,1,0,1,,0,,,0,0,agency,2023-01-15,,,Stare miasto
9500,132,71.969696969697,1,0,0,0,0,0,0,4,4,2,,,,1,1,0,1,,0,,,0,0,agency,2022-12-30,,,Śródmieście
9500,132,71.969696969697,0,0,0,1,0,0,0,4,4,2,,,,1,1,0,1,,0,,,0,0,agency,2022-12-28,,,Śródmieście
9500,135,70.3703703703704,0,0,0,1,0,0,0,4,4,,very good,apartment building,2012,1,0,0,0,,0,,,0,0,agency,2021-12-07,Krzycka,,Krzyki
9500,137,69.3430656934307,0,0,0,0,0,0,0,17,4,,,apartment building,2018,1,1,0,1,,0,,,0,0,agency,2023-03-21,Jesionowa,,Krzyki
9500,140,67.8571428571429,0,0,0,1,0,0,0,4,4,,very good,,,,,0,1,,0,,,0,0,agency,2021-12-27,Krzycka,,Krzyki
9500,140,67.8571428571429,1,0,0,0,0,0,0,5,4,,good,,,1,1,0,1,,0,,,0,0,agency,2013-05-07,Mikołaja,,Stare miasto
9500,140,67.8571428571429,0,0,0,0,0,0,0,5,4,,,,,,,0,0,,0,,,0,0,agency,2017-08-17,,,Stare miasto
9500,140,67.8571428571429,0,0,0,0,0,0,0,5,4,,,,,,,0,0,,0,,,0,0,agency,2016-12-29,,,Stare miasto
9500,140,67.8571428571429,0,0,0,0,0,0,0,5,4,,,,,,,0,0,,0,,,0,0,agency,2015-12-10,,,Stare miasto
9500,140,67.8571428571429,0,0,0,0,0,0,0,5,4,,,,,,,0,0,,0,,,0,0,agency,2015-10-01,,,Stare miasto
9500,140,67.8571428571429,0,0,0,0,0,0,0,5,4,,,,,,,0,0,,0,,,0,0,agency,2013-05-17,,,Stare miasto
9499,138,68.8333333333333,0,0,0,0,0,0,0,17,4,2,,,2018,1,1,0,1,,0,,,0,0,agency,2023-03-21,Jesionowa,,Krzyki
9400,94,100,1,0,0,0,0,0,0,6,4,1,very good,,,,1,0,0,1,0,,,0,0,agency,2022-06-21,Jedności narodowej,,Śródmieście
9300,104,89.4230769230769,0,0,0,0,0,0,0,4,4,,,,2016,1,,1,0,,0,,,0,0,agency,2018-10-24,Kościuszki,,Śródmieście
9300,305,30.4918032786885,0,0,0,0,0,0,0,,6,2,,,1993,,,0,1,,0,,,0,0,agency,2023-01-04,Zwycięska,Ołtaszyn,Krzyki
9300,305.1,30.4818092428712,0,0,0,0,0,0,0,,6,2,,,1993,,,0,1,,0,,,0,0,agency,2023-01-11,Zwycięska,Ołtaszyn,Krzyki
9200,145,63.448275862069,0,0,1,1,0,1,0,0,4,,,,2017,,,0,0,,0,,,0,0,agency,2018-01-02,Walońska,,Krzyki
9000,70,128.571428571429,0,0,0,0,0,0,0,28,2,,very good,,2001,1,,0,1,,0,,,0,0,agency,2023-06-06,Gwiaździsta,,Krzyki
9000,70,128.571428571429,0,0,0,0,0,0,0,,2,,,,,1,1,0,0,,0,,,0,0,private,2023-05-31,Gwiaździsta,,Stare miasto
9000,70,128.571428571429,0,0,0,1,0,0,0,2,3,,very good,apartment building,2021,1,,0,1,,0,,,0,0,agency,2023-02-21,Witolda,,Stare miasto
9000,70,128.571428571429,0,0,0,1,0,0,0,2,3,1,,,2021,1,1,0,1,,0,,,0,0,agency,2023-02-13,Witolda,,Śródmieście
9000,79,113.924050632911,1,0,1,0,0,0,0,1,2,1,,,1884,1,1,0,1,,0,,,0,0,agency,2022-07-28,Gdańska,Plac grunwaldzki,Śródmieście
9000,86,104.651162790698,0,0,0,1,0,0,0,0,3,,high standard,,2013,,1,0,1,,0,,,0,0,agency,2022-03-22,Saperów,Borek,Krzyki
9000,90,100,1,0,0,0,0,0,0,7,4,,high standard,apartment building,2019,,,0,1,,0,,,0,0,agency,2020-10-30,Mieszczańska,Szczepin,Stare miasto
9000,90,100,1,0,0,0,0,0,0,7,4,,high standard,apartment building,2019,,,0,1,,0,,,0,0,agency,2021-04-16,Mieszczańska,,Stare miasto
9000,90,100,1,0,0,0,0,0,0,2,5,2,,,2022,1,1,0,1,,0,,,0,0,agency,2023-06-01,Wichrowa,,Krzyki
9000,90,100,1,0,0,0,0,0,0,2,5,2,,,2022,1,1,0,1,,0,,,0,0,agency,2022-08-04,Wichrowa,,Krzyki
9000,91,98.9010989010989,0,0,0,0,0,0,0,1,4,,,,,,1,0,0,,0,,,0,0,agency,2022-06-17,,,Krzyki
9000,97,92.7835051546392,0,0,0,1,0,0,0,3,3,2,good,apartment building,2013,1,1,0,1,,1,,1,0,0,agency,2014-10-27,Witolda,,Stare miasto
9000,98,91.8367346938776,0,0,0,1,0,0,0,8,4,,high standard,apartment building,2019,,,0,0,,0,,,0,0,private,2020-05-26,Gwiaździsta,,Krzyki
9000,100,90,0,0,0,0,0,0,0,1,3,1,high standard,apartment building,2008,1,,0,1,,0,,,0,0,agency,2018-10-10,Witolda,,Śródmieście
9000,100,90,0,0,0,0,0,0,0,1,3,1,high standard,apartment building,2008,1,,0,1,,0,,,0,0,agency,2018-01-02,Witolda,,Stare miasto
9000,100,90,1,0,0,0,0,0,0,3,3,2,high standard,,2013,1,1,0,1,,0,,,0,0,agency,2014-12-03,Witolda,,Stare miasto
9000,101,89.1089108910891,1,0,0,0,0,0,0,2,4,1,high standard,,2016,,1,1,0,,0,,,0,0,agency,2023-01-30,Ślężna112d,Borek,Krzyki
9000,102,88.2352941176471,0,0,1,1,0,0,0,6,3,,very good,apartment building,2008,1,,0,1,,0,,,0,0,agency,2017-02-28,Czysta,,Stare miasto
9000,102,88.2352941176471,0,0,1,1,0,0,0,6,3,,,apartment building,2008,1,,0,1,,0,,,0,0,agency,2016-12-15,Czysta,,Stare miasto
9000,102,88.2352941176471,0,0,0,1,0,0,0,6,3,,,,2008,1,,0,1,,0,,,0,0,agency,2016-11-25,Czysta,,Stare miasto
9000,106,84.9056603773585,1,0,0,0,0,0,0,1,3,,high standard,,1930,,1,0,1,,0,,,0,0,agency,2023-06-03,,Powstańców śląskich,Krzyki
9000,106,84.9056603773585,0,0,0,0,0,0,0,43,2,,very good,apartment building,2012,1,1,0,1,,0,,,0,0,agency,2022-03-30,,Powstańców śląskich,Krzyki
9000,106,84.9056603773585,0,0,0,0,0,0,0,44,3,2,,,,1,1,0,0,,0,,,0,0,agency,2023-01-31,Gwiaździsta,,Krzyki
9000,114,78.9473684210526,0,0,0,0,0,0,0,1,4,,,,2022,1,,0,0,,0,,,0,0,agency,2023-04-06,,,Śródmieście
9000,115,78.2608695652174,1,0,0,0,0,0,0,3,4,2,high standard,,2012,1,1,0,1,,0,,,0,0,agency,2022-07-02,Inowrocławska,Szczepin,Stare miasto
9000,120,75,1,0,0,0,0,1,0,0,5,,high standard,,,1,,0,1,,0,,,0,0,agency,2022-02-05,Stanisławowska,Muchobór wielki,Fabryczna
9000,125,72,0,0,0,0,0,0,0,5,4,,,,2010,1,,0,0,,0,,,0,0,agency,2023-05-24,Bema,Nadodrze,Śródmieście
9000,127,70.8661417322835,0,0,0,0,0,0,0,3,3,2,high standard,,1902,,1,0,0,1,0,,,0,0,agency,2023-05-17,Świętokrzyska,Ołbin,Śródmieście
9000,130,69.2307692307692,0,0,0,1,0,0,0,1,6,2,very good,,2000,,1,1,0,,0,,,0,0,agency,2023-05-09,Klimasa,Tarnogaj,Krzyki
9000,140,64.2857142857143,0,0,0,0,0,0,0,1,4,,,,1935,,,0,0,,0,,,0,0,agency,2020-02-08,Moniuszki,Zalesie,Śródmieście
9000,140,64.2857142857143,0,0,0,0,0,0,0,1,4,,,,,,,0,0,,0,,,0,0,agency,2019-07-20,Moniuszki,Zalesie,Śródmieście
9000,140,64.2857142857143,0,0,0,0,0,0,0,1,4,,,,,,,0,0,,0,,,0,0,agency,2016-09-21,Moniuszki,Zalesie,Śródmieście
9000,140,64.2857142857143,1,0,0,0,0,0,0,0,4,,high standard,,,,1,0,0,,0,,,0,0,agency,2013-05-07,,Zacisze,Śródmieście
9000,145,62.0689655172414,0,0,0,1,0,0,0,5,2,1,very good,,,1,,0,0,,0,,,0,0,agency,2013-01-15,,,Stare miasto
9000,160,56.25,1,0,0,0,0,1,0,1,4,2,very good,,,,,0,0,1,0,,,0,0,agency,2021-09-16,,Biskupin,Śródmieście
9000,181,49.7237569060774,1,0,0,0,0,0,0,2,10,,very good,,,,,0,0,,0,,,0,0,agency,2021-12-07,Mosiężna,Grabiszyn-Grabiszynek,Fabryczna
8900,105,84.7619047619048,0,0,0,0,0,0,0,11,3,,high standard,,,,,0,0,,0,,,0,0,agency,2015-02-02,Sky tower,,Krzyki
8900,105,84.7619047619048,0,0,0,0,0,0,0,11,3,,high standard,,,,,0,0,,0,,,0,0,agency,2015-01-13,Sky tower,,Krzyki
8900,105,84.7619047619048,0,0,0,0,0,0,0,11,3,,high standard,,2013,,,0,0,,0,,,0,0,agency,2015-04-13,,,Krzyki
8900,120,74.1666666666667,0,0,0,0,0,0,0,4,4,2,high standard,,2009,1,1,0,0,1,0,,,0,0,agency,2023-02-01,,Powstańców śląskich,Krzyki
8900,130,68.4615384615385,0,0,0,1,0,0,0,8,3,2,,apartment building,2010,1,1,0,1,,0,,,0,0,agency,2022-03-01,Długa,,Stare miasto
8900,130,68.4615384615385,1,0,0,0,0,0,0,8,3,2,,apartment building,2010,1,1,0,1,,0,,,0,0,agency,2021-12-01,Długa,,Stare miasto
8900,160,55.625,0,0,0,0,0,0,0,2,4,,,,2006,,,0,0,,0,,,0,0,agency,2016-09-21,Wiwulskiego,Biskupin,Śródmieście
8800,100,88,0,0,0,0,0,0,0,30,3,,very good,,,1,1,0,0,,0,,,0,0,agency,2015-03-11,Gwiaździsta,,Krzyki
8800,127,69.2913385826772,0,0,0,1,0,0,0,10,4,2,high standard,block of flats,2006,,1,0,1,,0,,,0,0,private,2013-02-04,Strzegomska,,Stare miasto
8800,129,68.2170542635659,0,0,0,1,0,0,0,8,3,2,very good,,2009,1,1,0,1,,0,1,1,0,0,agency,2017-06-08,Długa,,Stare miasto
8600,84,102.380952380952,1,0,0,0,0,0,0,15,3,,very good,,,1,1,0,1,,0,,,0,0,agency,2022-06-05,Podwale,,Stare miasto
8550,81,105.555555555556,1,0,0,0,0,0,0,8,3,,very good,apartment building,2020,,,0,1,,0,,,0,0,agency,2022-05-11,,Kępa mieszczańska,Śródmieście
8550,90,95,1,0,0,0,0,0,0,4,4,1,very good,,2022,1,1,0,0,1,0,,,0,0,agency,2023-05-12,Wichrowa,Klecina,Krzyki
8500,41,207.317073170732,1,0,0,0,0,0,0,2,2,1,high standard,,2019,1,1,0,1,,0,,,0,0,agency,2023-05-25,Jana pawła ii,,Stare miasto
8500,46.26,183.744055339386,0,0,0,1,0,0,0,1,2,1,high standard,,2019,1,1,0,1,,0,,,0,0,agency,2023-05-25,Jana pawła ii,,Stare miasto
8500,66,128.787878787879,0,0,0,0,0,0,0,7,3,,high standard,apartment building,2019,1,,0,0,,0,,,0,0,agency,2020-01-15,Witolda,,Śródmieście
8500,70,121.428571428571,0,0,0,0,0,0,0,6,3,,high standard,,,1,1,0,1,,0,,,0,0,agency,2017-03-30,Podwale,,Stare miasto
8500,78,108.974358974359,1,0,0,0,0,0,0,8,3,,high standard,apartment building,2020,1,,0,1,,0,,,0,0,agency,2022-04-06,Mieszczańska,,Stare miasto
8500,83,102.409638554217,0,0,0,0,0,1,0,0,4,1,very good,,2021,,1,0,0,1,0,,,0,0,agency,2022-03-02,Grabiszyńska,Grabiszyn-Grabiszynek,Fabryczna
8500,83,102.409638554217,0,0,0,1,0,0,0,8,4,1,high standard,apartment building,2017,1,1,0,1,,0,,,0,0,agency,2022-12-12,Sikorskiego,,Stare miasto
8500,84,101.190476190476,1,0,0,0,0,0,0,15,3,,very good,,,1,1,0,1,,0,,,0,0,agency,2023-03-05,Podwale,,Stare miasto
8500,86,98.8372093023256,0,0,1,1,0,0,0,7,3,2,high standard,apartment building,2019,1,1,0,1,,0,,,0,0,agency,2022-11-28,Witolda,Kępa mieszczańska,Śródmieście
8500,87,97.7011494252874,0,0,0,1,0,0,0,2,4,1,,,,1,1,0,1,,0,,,0,0,agency,2022-07-11,Mieszczańska,Kępa mieszczańska,Śródmieście
8500,90,94.4444444444444,0,0,0,1,0,0,0,2,3,1,,,,,1,0,1,,0,,,0,0,agency,2022-08-05,,Swojczyce,Psie pole
8500,90,94.4444444444444,1,0,0,0,0,0,0,2,4,,,,,1,1,0,1,,0,,,0,0,agency,2022-08-04,,Kępa mieszczańska,Śródmieście
8500,90,94.4444444444444,0,0,0,1,0,0,0,5,3,,very good,,,1,,0,1,,0,,,0,0,agency,2022-05-27,Matejki,,Śródmieście
8500,91,93.4065934065934,0,0,1,0,0,0,0,1,4,,,,,,1,0,1,,0,,,0,0,agency,2022-06-21,Ułańska,,Krzyki
8500,100,85,0,0,0,1,0,0,0,0,4,,very good,,1920,,,0,0,1,0,,,0,0,agency,2021-01-15,Kadłubka,Oporów,Fabryczna
8500,108,78.7037037037037,1,0,0,0,0,0,0,5,2,,high standard,,,1,,0,1,,0,,,0,0,agency,2022-05-06,Sowia,,Krzyki
8500,108,78.7037037037037,1,0,0,0,0,0,0,5,2,,very good,,2012,1,1,0,0,,0,,,0,0,agency,2022-04-24,Sowia,,Krzyki
8500,110,77.2727272727273,0,0,1,1,0,0,0,3,3,2,,,,1,1,0,1,,0,,,0,0,agency,2022-12-30,Zyndrama z maszkowic,,Stare miasto
8500,110,77.2727272727273,0,0,0,1,0,0,0,3,3,,,,,1,1,0,1,,0,,,0,0,agency,2022-08-04,Zyndrama z maszkowic,,Śródmieście
8500,115,73.9130434782609,0,0,0,0,0,0,0,0,4,,,,,,,0,0,,0,,,0,0,agency,2017-05-27,,Grabiszyn-Grabiszynek,Fabryczna
8500,118.6,71.6694772344014,1,0,0,0,0,0,0,2,4,,good,apartment building,2013,,,0,0,,0,,,0,0,agency,2014-12-02,,,Stare miasto
8500,130.7,65.0344299923489,1,0,1,0,0,0,0,3,4,,very good,apartment building,2010,1,,0,1,,0,,,0,0,agency,2022-12-05,Krawiecka,,Stare miasto
8500,132,64.3939393939394,0,0,0,1,0,0,0,2,3,2,,,2008,1,1,0,1,,0,,,0,0,agency,2021-01-05,,Stare miasto,Stare miasto
8500,138,61.5942028985507,1,0,0,0,0,0,0,2,3,,good,apartment building,2009,1,1,0,0,,0,,,0,0,agency,2013-03-29,,,Krzyki
8500,148,57.4324324324324,0,0,0,1,0,0,0,4,6,2,high standard,apartment building,2019,1,0,0,0,1,0,,,0,0,agency,2020-03-03,Piękna,Huby,Krzyki
8500,156,54.4871794871795,0,0,1,0,0,0,0,1,4,2,,,,,,1,0,,0,,,0,0,agency,2013-04-03,,,Śródmieście
8500,157,54.140127388535,0,0,0,0,1,0,0,7,5,3,high standard,,2012,1,1,0,1,,0,,,0,0,agency,2016-09-07,Walońska,,Krzyki
8500,180,47.2222222222222,0,0,0,1,0,0,0,3,5,,high standard,apartment building,2013,,,0,1,,0,,,0,0,agency,2021-10-05,Krzycka,,Krzyki
8300,125,66.4,0,0,0,1,0,0,0,1,3,2,high standard,,2010,1,1,0,1,,0,,,0,0,agency,2016-03-23,Turniejowa,,Krzyki
8120,116,70,0,0,0,0,0,0,0,0,,,,,,,,0,0,,0,,,0,0,private,2013-02-05,Średzka,,Fabryczna
8000,53.5,149.532710280374,1,0,0,0,0,0,0,1,2,,high standard,apartment building,2019,1,,0,1,,0,,,0,0,agency,2022-01-06,Uniwersytecka,,Stare miasto
8000,60.17,132.956622901778,0,0,1,0,1,0,0,5,3,,high standard,apartment building,2020,,,0,1,,0,,,0,0,agency,2023-04-15,Witolda,,Stare miasto
8000,62,129.032258064516,1,0,0,0,0,0,0,5,3,1,high standard,,2022,,1,0,1,,0,,,0,0,agency,2023-01-26,,,Stare miasto
8000,65,123.076923076923,1,0,0,0,0,0,0,3,3,,,,2020,1,1,0,1,,0,,,0,0,agency,2023-06-05,Śrutowa,Nadodrze,Śródmieście
8000,70,114.285714285714,0,0,0,0,0,0,0,40,2,,very good,apartment building,2012,1,,0,1,,0,,,0,0,agency,2022-02-10,,Powstańców śląskich,Krzyki
8000,70,114.285714285714,0,0,0,0,0,0,0,40,2,1,,,,1,1,0,1,,0,,,0,0,agency,2021-12-01,Gwiaździsta,,Krzyki
8000,73,109.58904109589,0,0,0,0,0,0,0,0,2,,,,,1,,0,0,,0,,,0,0,agency,2018-06-16,,,Stare miasto
8000,73.14,109.379272627837,0,0,0,0,0,0,0,4,2,,high standard,,,,,0,0,,0,,,0,0,agency,2021-02-03,Ratusz,,Stare miasto
8000,75,106.666666666667,0,0,0,1,0,0,0,5,3,,high standard,apartment building,2014,,,0,0,,0,,,0,0,agency,2018-01-12,,,Stare miasto
8000,75.57,105.862114595739,0,0,0,1,0,0,0,7,3,1,,,2021,1,1,0,1,,0,,,0,0,agency,2023-02-10,,,Stare miasto
8000,84,95.2380952380952,0,0,0,0,0,0,0,2,4,,,,,,,0,0,,0,,,0,0,agency,2017-09-30,Witolda,,Stare miasto
8000,84,95.2380952380952,0,0,0,0,0,0,0,2,4,,,apartment building,2013,1,,0,0,,0,,,0,0,agency,2017-04-26,Witolda,,Stare miasto
8000,84.27,94.9329536015189,1,0,0,0,0,0,0,2,4,,high standard,apartment building,2013,1,,0,0,,0,,,0,0,agency,2017-10-01,Witolda,,Śródmieście
8000,90.25,88.6426592797784,1,0,0,0,0,0,0,1,2,,,,2020,1,,0,1,,0,,,0,0,agency,2023-06-13,Kościuszki,Rakowiec,Śródmieście
8000,91,87.9120879120879,1,0,1,0,0,0,0,4,3,,high standard,,2020,1,0,0,1,,0,,,0,0,agency,2023-06-05,Vespucciego,Swojczyce,Psie pole
8000,91,87.9120879120879,1,0,1,0,0,1,0,0,4,,very good,,,,1,0,1,,0,,,0,0,agency,2022-08-30,Ułańska,Ołtaszyn,Krzyki
8000,93,86.0215053763441,0,0,0,1,0,0,0,1,4,,,apartment building,2021,1,1,0,1,,0,,,0,0,agency,2023-05-15,,Żerniki,Fabryczna
8000,97,82.4742268041237,0,0,0,1,0,0,0,2,3,2,good,,2013,1,1,0,1,,1,,1,0,0,agency,2014-10-27,Witolda,,Stare miasto
8000,100,80,0,0,0,0,0,0,0,41,2,,very good,,2012,1,1,0,1,,0,,,0,0,agency,2021-11-01,,Powstańców śląskich,Krzyki
8000,100,80,0,0,0,1,0,0,0,16,3,2,very good,apartment building,2017,1,1,0,1,,0,,,0,0,agency,2022-03-16,,,
8000,101.6,78.740157480315,0,0,0,0,0,0,0,43,3,,high standard,apartment building,2012,1,,0,0,,0,,,0,0,agency,2017-11-16,Gwiaździsta,,Krzyki
8000,108,74.0740740740741,0,0,0,0,0,0,0,6,4,2,,,2020,,,0,0,,0,,,0,0,agency,2023-06-10,Zyndrama z maszkowic,,Śródmieście
8000,117,68.3760683760684,0,0,0,1,0,0,0,1,4,2,,,,,1,0,1,,0,,,0,0,agency,2023-06-01,Wałbrzyska,,Krzyki
8000,118,67.7966101694915,1,0,0,0,0,0,0,1,5,2,,,,,1,0,1,,0,,,0,0,agency,2023-04-14,Wałbrzyska,,Krzyki
8000,123,65.0406504065041,0,0,0,0,0,0,0,2,5,1,very good,,1900,,1,0,0,1,0,,,0,0,agency,2023-06-11,Na szańcach,,Śródmieście
8000,123.5,64.7773279352227,0,0,0,0,0,0,0,1,4,,,,2010,1,,0,0,,0,,,0,0,agency,2016-09-21,Turniejowa,Borek,Krzyki
8000,125,64,1,0,1,0,0,0,0,3,3,2,very good,,,,1,0,0,1,0,,,0,0,agency,2022-02-04,Prusa,,Śródmieście
8000,127,62.992125984252,1,0,0,0,0,0,0,2,4,,good,,,1,,0,0,,0,,,0,0,agency,2013-10-23,Krawiecka,,Stare miasto
8000,127,62.992125984252,0,0,0,0,0,0,0,2,4,,high standard,,,,,0,1,,0,,,0,0,agency,2017-08-07,,,Stare miasto
8000,127,62.992125984252,0,0,0,0,0,0,0,2,4,,,,,,,0,1,,0,,,0,0,agency,2015-06-23,,,Stare miasto
8000,127,62.992125984252,0,0,0,0,0,0,0,3,4,,,,,,,0,0,,0,,,0,0,agency,2010-04-13,,,Stare miasto
8000,129,62.015503875969,0,0,0,1,0,0,0,8,3,,,,,1,1,0,1,,0,,,0,0,agency,2019-02-05,Długa,,Stare miasto
8000,131,61.0687022900763,1,0,1,0,0,0,0,1,4,,high standard,apartment building,2010,1,,1,0,,0,,,0,0,agency,2022-01-24,Krzycka,,Krzyki
8000,140,57.1428571428571,0,0,0,0,0,0,0,1,4,,,,,,,0,0,,0,,,0,0,agency,2014-10-06,,Zacisze,Śródmieście
8000,140,57.1428571428571,1,0,0,0,0,0,0,3,4,,good,,,1,1,0,0,,0,,,0,0,agency,2014-02-03,,,Stare miasto
8000,146,54.7945205479452,1,0,0,0,0,0,0,2,4,,very good,,,,,0,1,,0,,,0,0,agency,2022-01-18,Rybnicka,Księże małe,Krzyki
8000,147,54.421768707483,1,0,1,0,0,0,0,2,4,,very good,apartment building,2009,1,1,0,1,,0,,,0,0,agency,2023-05-11,Chopina,Zalesie,Śródmieście
8000,160,50,0,0,0,0,0,0,0,,5,2,,,2017,,1,0,1,,0,,,0,0,agency,2022-03-01,Ruczajowa,Maślice,Fabryczna
7990,135,59.1851851851852,0,0,0,0,0,0,0,17,4,2,,,2018,1,1,0,1,,0,,,0,0,agency,2019-05-24,Jesionowa,,Krzyki
7900,78,101.282051282051,0,0,0,1,0,0,0,7,3,2,high standard,block of flats,2021,1,1,0,1,,0,,,0,0,agency,2023-06-01,Prusa,,Śródmieście
7900,91,86.8131868131868,1,0,0,0,0,0,0,6,4,,high standard,,2014,1,1,0,0,,0,,,0,0,agency,2023-06-17,Matejki,Ołbin,Śródmieście
7900,100,79,1,0,0,0,0,0,0,7,4,2,very good,,2022,,1,0,0,1,0,,,0,0,agency,2023-06-06,Haukego-bosaka,Przedmieście oławskie,Krzyki
7900,104,75.9615384615385,0,0,0,0,0,0,0,4,4,,,,2016,1,,0,1,,0,,,0,0,agency,2019-02-02,Kościuszki,,Krzyki
7900,104,75.9615384615385,0,0,0,0,0,0,0,4,4,,,,2016,1,,1,0,,0,,,0,0,agency,2018-11-17,Kościuszki,,Śródmieście
7900,108,73.1481481481482,1,0,1,0,0,0,0,3,3,1,good,,2007,,1,1,0,,0,,,0,0,agency,2013-03-11,Zyndrama z maszkowic,,Stare miasto
7900,115,68.6956521739131,1,0,1,0,0,0,0,1,4,1,high standard,townhouse,1910,,1,1,0,,0,,,0,0,agency,2022-08-10,Pereca,Grabiszyn-Grabiszynek,Fabryczna
7900,115,68.6956521739131,1,0,1,0,0,0,0,1,4,1,high standard,townhouse,1910,,1,1,0,,0,,,0,0,agency,2022-08-10,,,Krzyki
7900,116,68.1034482758621,0,0,0,1,0,0,0,5,4,,high standard,,,,1,0,0,1,0,,,0,0,agency,2023-06-07,Przyjaźni,,Krzyki
7900,118,66.9491525423729,1,0,1,0,0,1,0,0,5,1,high standard,,1974,,1,0,0,1,0,1,,0,0,private,2021-11-11,,Zalesie,Śródmieście
7900,120,65.8333333333333,0,0,0,1,0,0,0,1,4,,high standard,,2011,,0,0,1,,0,,,0,0,agency,2017-06-27,Rzeźbiarska,Biskupin,Śródmieście
7900,125,63.2,0,0,0,0,0,0,0,0,4,,,,2003,1,,0,0,,0,,,0,0,agency,2018-09-25,Racławicka,Borek,Krzyki
7900,350,22.5714285714286,0,0,1,1,0,0,0,1,12,3,,,1995,,1,0,1,,0,,,0,0,agency,2023-02-13,,,Fabryczna
7900,351,22.5071225071225,0,0,1,1,0,0,0,1,12,3,,,,,,0,1,,0,,,0,0,agency,2023-06-01,,,Fabryczna
7900,351,22.5071225071225,0,0,1,1,0,0,0,1,12,3,,,1995,,,0,1,,0,,,0,0,agency,2023-03-17,,,Fabryczna
7800,87,89.6551724137931,1,0,1,0,0,0,0,8,4,2,,apartment building,2021,1,1,0,1,,0,,,0,0,agency,2023-06-01,Białowieska,,Fabryczna
7800,105,74.2857142857143,0,0,0,0,0,0,0,3,3,,,,2014,1,,0,1,,0,,,0,0,agency,2016-11-25,Ostrów tumski,,Stare miasto
7800,115,67.8260869565217,1,0,1,0,0,0,0,6,4,,high standard,apartment building,2021,,,0,1,,0,,,0,0,agency,2023-04-27,Białowieska,Popowice,Fabryczna
